line_type,mkp_name,mkp_order_no,order_date,ordoro_id,sku,item_sale_price,item_tax,shipping_sale,total_per_sku,title,supplier_name,order_status,item_cost,cancelled_value,transport_cost_est,first_pick_date,last_delivery_date,courier,mage_mkp_commission,mkp_estimated_commission,mkp_actual_commission,order_grand_total,ordoro_import_date,tool_import_date,max_shipping_date,max_delivery_date,cd_status,is_clogistique_order,line_status,transport_cost_actual,order_place_time,order_prep_time,order_delivery_time,order_total_time,gm_estimated
ORDER LINE,CDiscount,20092920142MIWD,9/29/20 18:14,1-300057321,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:21,0000-00-00 00:00:00,UPS,0,0,5.49,109.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,42.14
ORDER LINE,CDiscount,20092920212MH3L,9/29/20 18:21,1-300057320,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:19,0000-00-00 00:00:00,UPS,0,0,5.5,219.8,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,42.13
ORDER LINE,CDiscount,20092920212MH3L,9/29/20 18:21,1-300057320,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:19,0000-00-00 00:00:00,UPS,0,0,5.5,219.8,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,42.13
ORDER LINE,CDiscount,20092920212MH3L,9/29/20 18:21,1-300057320,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:19,0000-00-00 00:00:00,UPS,0,0,5.5,219.8,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,42.13
ORDER LINE,CDiscount,20092920212MH3L,9/29/20 18:21,1-300057320,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:19,0000-00-00 00:00:00,UPS,0,0,5.5,219.8,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,42.13
ORDER LINE,CDiscount,20092920292MF6P,9/29/20 18:29,1-300057326,AKO-BIURKO-TED-BIALE,85.95,0,9.95,95.9,,AKO,shipped,32.01,0,0,10/2/20 10:25,0000-00-00 00:00:00,UPS,2.3,0,16.68,98.2,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,1,3,29.31
ORDER LINE,CDiscount,20092920292MF6P,9/29/20 18:29,1-300057326,AKO-BIURKO-TED-BIALE,85.95,0,9.95,95.9,,AKO,shipped,32.01,0,0,10/2/20 10:25,0000-00-00 00:00:00,UPS,2.3,0,16.68,98.2,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,1,3,29.31
ORDER LINE,CDiscount,20092920372MD3T,9/29/20 18:37,1-300057325,VIV-Vivo-RTV-03-Czarny-CzarnyP,99.95,0,19.95,119.9,,VIV,awaiting_fulfillment,45.31,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,DPD,2.88,0,20.86,122.78,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,1,2,0,3,15.4
ORDER LINE,CDiscount,20092920372MD3T,9/29/20 18:37,1-300057325,VIV-Vivo-RTV-03-Czarny-CzarnyP,99.95,0,19.95,119.9,,VIV,awaiting_fulfillment,45.31,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,DPD,2.88,0,20.86,122.78,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,1,2,0,3,15.4
ORDER LINE,CDiscount,20092920392MCOI,9/29/20 18:39,1-300057324,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:17,0000-00-00 00:00:00,UPS,0,0,5.49,109.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,42.14
ORDER LINE,CDiscount,20092920392MCOI,9/29/20 18:39,1-300057324,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:17,0000-00-00 00:00:00,UPS,0,0,5.49,109.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,42.14
ORDER LINE,CLogistique,20092920442MBID,9/29/20 18:44,1-300057314,TOP-MalwaM2/sonoma,39.95,0,3.5,43.45,,TOP,awaiting_fulfillment,12.17,0,11.32,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,3.19,43.45,9/29/20 23:53,9/30/20 0:00,9/30/20 0:00,10/2/20 0:00,Shipped,Yes,Awaiting Protocol,0,3,0,0,3,9.53
ORDER LINE,CLogistique,20092920442MBID,9/29/20 18:44,1-300057314,TOP-MalwaM2/sonoma,39.95,0,3.5,43.45,,TOP,awaiting_fulfillment,12.17,0,11.32,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,3.19,43.45,9/29/20 23:53,9/30/20 0:00,9/30/20 0:00,10/2/20 0:00,Shipped,Yes,Awaiting Protocol,0,3,0,0,3,9.53
ORDER LINE,CDiscount,20092920442MBIE,9/29/20 18:44,1-300057323,TOP-MalwaM6/140/sonoma,99.95,0,19.95,119.9,,TOP,shipped,43.95,0,0,10/2/20 15:17,0000-00-00 00:00:00,UPS,0,0,9.59,119.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,46.38
ORDER LINE,CDiscount,20092920442MBIE,9/29/20 18:44,1-300057323,TOP-MalwaM6/140/sonoma,99.95,0,19.95,119.9,,TOP,shipped,43.95,0,0,10/2/20 15:17,0000-00-00 00:00:00,UPS,0,0,9.59,119.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,46.38
ORDER LINE,CLogistique,20092920512M9D8,9/29/20 18:51,1-300057319,TOP-Garderoba/sonoma,99.95,0,0,99.95,,TOP,awaiting_fulfillment,35.24,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,14.99,99.95,9/29/20 23:53,9/30/20 0:00,9/30/20 0:00,10/2/20 0:00,Shipped,Yes,Awaiting Protocol,0,3,0,0,3,17.11
ORDER LINE,CLogistique,20092920512M9D8,9/29/20 18:51,1-300057319,TOP-Garderoba/sonoma,99.95,0,0,99.95,,TOP,awaiting_fulfillment,35.24,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,14.99,99.95,9/29/20 23:53,9/30/20 0:00,9/30/20 0:00,10/2/20 0:00,Shipped,Yes,Awaiting Protocol,0,3,0,0,3,17.11
ORDER LINE,CDiscount,20092920582M7EF,9/29/20 18:58,1-300057329,MAL-104149,84.95,0,19.95,104.9,,MAL,shipped,40.97,0,0,9/30/20 21:24,0000-00-00 00:00:00,DPD,0,0,15.73,104.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,Shipped,No,Awaiting shipment,0,3,0,2,5,30.72
ORDER LINE,CDiscount,20092920582M7EF,9/29/20 18:58,1-300057329,MAL-104149,84.95,0,19.95,104.9,,MAL,shipped,40.97,0,0,9/30/20 21:24,0000-00-00 00:00:00,DPD,0,0,15.73,104.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,Shipped,No,Awaiting shipment,0,3,0,2,5,30.72
ORDER LINE,CDiscount,20092921062M57G,9/29/20 19:06,1-300057332,AKO-B-20-NAROZNE-CLP-BIALE-PRAWE,174.95,0,19.95,194.9,,AKO,shipped,65.99,0,0,10/2/20 10:36,0000-00-00 00:00:00,UPS,0,0,29.23,194.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,1,3,67.2
ORDER LINE,CDiscount,20092921062M57G,9/29/20 19:06,1-300057332,AKO-B-20-NAROZNE-CLP-BIALE-PRAWE,174.95,0,19.95,194.9,,AKO,shipped,65.99,0,0,10/2/20 10:36,0000-00-00 00:00:00,UPS,0,0,29.23,194.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,1,3,67.2
ORDER LINE,CDiscount,20092921252M06W,9/29/20 19:25,1-300057335,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:20,0000-00-00 00:00:00,UPS,0,0,5.49,109.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,42.14
ORDER LINE,CDiscount,20092921252M06W,9/29/20 19:25,1-300057335,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:20,0000-00-00 00:00:00,UPS,0,0,5.49,109.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,42.14
ORDER LINE,CDiscount,20092921332LXWN,9/29/20 19:33,1-300057334,TOP-MalwaM6/140/wenge,114.95,0,14.95,129.9,,TOP,awaiting_fulfillment,43.95,0,29.61,0000-00-00 00:00:00,0000-00-00 00:00:00,UPS,2.82,0,20.43,240.43,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,2,1,0,3,11.91
ORDER LINE,CDiscount,20092921332LXWN,9/29/20 19:33,1-300057334,TOP-MalwaM4/wenge,89.95,0,14.95,104.9,,TOP,awaiting_fulfillment,30.24,0,35.85,0000-00-00 00:00:00,0000-00-00 00:00:00,UPS,2.82,0,20.43,240.43,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,2,1,0,3,-1.45
ORDER LINE,CDiscount,20092921332LXWN,9/29/20 19:33,1-300057334,TOP-MalwaM6/140/wenge,114.95,0,14.95,129.9,,TOP,awaiting_fulfillment,43.95,0,29.61,0000-00-00 00:00:00,0000-00-00 00:00:00,UPS,2.82,0,20.43,240.43,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,2,1,0,3,11.91
ORDER LINE,CDiscount,20092921332LXWN,9/29/20 19:33,1-300057334,TOP-MalwaM4/wenge,89.95,0,14.95,104.9,,TOP,awaiting_fulfillment,30.24,0,35.85,0000-00-00 00:00:00,0000-00-00 00:00:00,UPS,2.82,0,20.43,240.43,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,2,1,0,3,-1.45
ORDER LINE,CDiscount,20092921562LRLN,9/29/20 19:56,1-300057339,AKO-B-20-NAROZNE-CLP-SONOMA-BIALA-LEWE,174.95,0,19.95,194.9,,AKO,shipped,65.99,0,0,10/2/20 10:24,0000-00-00 00:00:00,UPS,0,0,29.23,194.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,1,5,67.2
ORDER LINE,CDiscount,20092921562LRLN,9/29/20 19:56,1-300057339,AKO-B-20-NAROZNE-CLP-SONOMA-BIALA-LEWE,174.95,0,19.95,194.9,,AKO,shipped,65.99,0,0,10/2/20 10:24,0000-00-00 00:00:00,UPS,0,0,29.23,194.9,9/29/20 23:53,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,1,5,67.2
ORDER LINE,CDiscount,20092922272LJQ0,9/29/20 20:27,1-300057344,AKO-A-6-BIALE-LEWE,76.95,0,9.95,86.9,,AKO,shipped,26.65,0,0,9/30/20 16:10,0000-00-00 00:00:00,DPD,2.09,0,15.12,88.99,9/29/20 23:54,9/30/20 0:00,10/21/20 0:00,10/30/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,0,2,5,28.91
ORDER LINE,CDiscount,20092922272LJQ0,9/29/20 20:27,1-300057344,AKO-A-6-BIALE-LEWE,76.95,0,9.95,86.9,,AKO,shipped,26.65,0,0,9/30/20 16:10,0000-00-00 00:00:00,DPD,2.09,0,15.12,88.99,9/29/20 23:54,9/30/20 0:00,10/21/20 0:00,10/30/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,0,2,5,28.91
ORDER LINE,CDiscount,20092922382LGSI,9/29/20 20:38,1-300057343,CON-MAJA-White/Sonoma,579.95,0,19.95,599.9,,CONC,awaiting_fulfillment,202.09,0,114.03,0000-00-00 00:00:00,0000-00-00 00:00:00,,14.39,0,104.37,614.29,9/29/20 23:54,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,3,0,0,3,67.44
ORDER LINE,CDiscount,20092922382LGSI,9/29/20 20:38,1-300057343,CON-MAJA-White/Sonoma,579.95,0,19.95,599.9,,CONC,awaiting_fulfillment,202.09,0,114.03,0000-00-00 00:00:00,0000-00-00 00:00:00,,14.39,0,104.37,614.29,9/29/20 23:54,9/30/20 0:00,10/13/20 0:00,10/22/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,3,0,0,3,67.44
ORDER LINE,CLogistique,20092922472LEQE,9/29/20 20:47,1-300057338,TOP-MalwaM1/white,49.95,0,0,49.95,,TOP,awaiting_fulfillment,15.03,0,12.85,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,3.99,49.95,9/29/20 23:53,9/30/20 0:00,10/1/20 0:00,10/7/20 0:00,Shipped,Yes,Awaiting Protocol,0,3,0,0,3,9.76
ORDER LINE,CLogistique,20092922472LEQE,9/29/20 20:47,1-300057338,TOP-MalwaM1/white,49.95,0,0,49.95,,TOP,awaiting_fulfillment,15.03,0,12.85,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,3.99,49.95,9/29/20 23:53,9/30/20 0:00,10/1/20 0:00,10/7/20 0:00,Shipped,Yes,Awaiting Protocol,0,3,0,0,3,9.76
ORDER LINE,CDiscount,20092922512LDTO,9/29/20 20:51,1-300057346,AKO-K120-6SZ-BIALA,89.95,0,19.95,109.9,,AKO,shipped,39.16,0,0,10/2/20 10:23,0000-00-00 00:00:00,UPS,0,0,8.79,109.9,9/29/20 23:54,9/30/20 0:00,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,1,5,43.63
ORDER LINE,CDiscount,20092922512LDTO,9/29/20 20:51,1-300057346,AKO-K120-6SZ-BIALA,89.95,0,19.95,109.9,,AKO,shipped,39.16,0,0,10/2/20 10:23,0000-00-00 00:00:00,UPS,0,0,8.79,109.9,9/29/20 23:54,9/30/20 0:00,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,1,5,43.63
ORDER LINE,CDiscount,20092922562LCNC,9/29/20 20:56,1-300057345,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:36,0000-00-00 00:00:00,UPS,2.64,0,8.13,112.54,9/29/20 23:54,9/30/20 0:00,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,37.3
ORDER LINE,CDiscount,20092922562LCNC,9/29/20 20:56,1-300057345,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:36,0000-00-00 00:00:00,UPS,2.64,0,8.13,112.54,9/29/20 23:54,9/30/20 0:00,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,0,2,37.3
ORDER LINE,CDiscount,20092923402L4O2,9/29/20 21:40,1-300057349,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:17,0000-00-00 00:00:00,UPS,0,0,5.49,109.9,9/30/20 1:02,9/30/20 1:10,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,0,4,42.14
ORDER LINE,CDiscount,20092923402L4O2,9/29/20 21:40,1-300057349,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,10/2/20 15:17,0000-00-00 00:00:00,UPS,0,0,5.49,109.9,9/30/20 1:02,9/30/20 1:10,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,0,4,42.14
ORDER LINE,CDiscount,20092923422L4EW,9/29/20 21:42,1-300057348,MOB-S-62D-WhiteZebrano-1,179.95,0,19.95,199.9,,MOB,awaiting_fulfillment,64.77,0,31.9,0000-00-00 00:00:00,0000-00-00 00:00:00,,4.59,0,34.57,204.49,9/30/20 1:02,9/30/20 1:10,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,3,0,0,3,31.52
ORDER LINE,CDiscount,20092923422L4EW,9/29/20 21:42,1-300057348,MOB-S-62D-WhiteZebrano-1,179.95,0,19.95,199.9,,MOB,awaiting_fulfillment,64.77,0,31.9,0000-00-00 00:00:00,0000-00-00 00:00:00,,4.59,0,34.57,204.49,9/30/20 1:02,9/30/20 1:10,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,3,0,0,3,31.52
ORDER LINE,CDiscount,20092923472L3RG,9/29/20 21:47,1-300057351,TOP-MalwaM3/white,74.95,0,0,74.95,,TOP,shipped,24.87,0,0,10/3/20 0:17,0000-00-00 00:00:00,UPS,0,0,4.49,74.95,9/30/20 1:02,9/30/20 1:10,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,2,0,5,33.1
ORDER LINE,CDiscount,20092923472L3RG,9/29/20 21:47,1-300057351,TOP-MalwaM3/white,74.95,0,0,74.95,,TOP,shipped,24.87,0,0,10/3/20 0:17,0000-00-00 00:00:00,UPS,0,0,4.49,74.95,9/30/20 1:02,9/30/20 1:10,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,2,0,5,33.1
ORDER LINE,CDiscount,20093000002L218,9/29/20 22:00,1-300057350,AKO-K120-8SZ-SONOMA-WENGE,144.95,0,19.95,164.9,,AKO,shipped,52.76,0,0,10/1/20 19:12,0000-00-00 00:00:00,DPD,3.96,0,28.69,168.86,9/30/20 1:02,9/30/20 1:10,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,1,5,52.67
ORDER LINE,CDiscount,20093000002L218,9/29/20 22:00,1-300057350,AKO-K120-8SZ-SONOMA-WENGE,144.95,0,19.95,164.9,,AKO,shipped,52.76,0,0,10/1/20 19:12,0000-00-00 00:00:00,DPD,3.96,0,28.69,168.86,9/30/20 1:02,9/30/20 1:10,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,1,5,52.67
ORDER LINE,CDiscount,20093000092L13H,9/29/20 22:09,1-300057352,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,9/30/20 16:24,0000-00-00 00:00:00,UPS,2.63,0,8.12,112.53,9/30/20 1:02,9/30/20 1:10,10/14/20 0:00,10/23/20 0:00,Shipped,No,Awaiting shipment,0,3,0,2,5,37.32
ORDER LINE,CDiscount,20093000092L13H,9/29/20 22:09,1-300057352,TOP-MalwaM6/140/white,89.95,0,19.95,109.9,,TOP,shipped,43.95,0,0,9/30/20 16:24,0000-00-00 00:00:00,UPS,2.63,0,8.12,112.53,9/30/20 1:02,9/30/20 1:10,10/14/20 0:00,10/23/20 0:00,Shipped,No,Awaiting shipment,0,3,0,2,5,37.32
ORDER LINE,CDiscount,20093006242KGYZ,9/30/20 4:24,1-300057353,VID-210161,9.9,0,9.95,19.85,,VID,awaiting_fulfillment,10.01,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,2.97,19.85,9/30/20 7:09,9/30/20 7:10,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,3,0,0,3,3.56
ORDER LINE,CDiscount,20093006242KGYZ,9/30/20 4:24,1-300057353,VID-210161,9.9,0,9.95,19.85,,VID,awaiting_fulfillment,10.01,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,2.97,19.85,9/30/20 7:09,9/30/20 7:10,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,3,0,0,3,3.56
ORDER LINE,CDiscount,20093006352KG98,9/30/20 4:35,1-300057355,TOP-MalwaM4/black,89.95,0,9.95,99.9,,TOP,shipped,30.24,0,0,10/2/20 15:35,0000-00-00 00:00:00,UPS,2.4,0,17.38,102.3,9/30/20 8:28,9/30/20 8:30,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,0,4,33.63
ORDER LINE,CDiscount,20093006352KG98,9/30/20 4:35,1-300057355,TOP-MalwaM4/black,89.95,0,9.95,99.9,,TOP,shipped,30.24,0,0,10/2/20 15:35,0000-00-00 00:00:00,UPS,2.4,0,17.38,102.3,9/30/20 8:28,9/30/20 8:30,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,0,4,33.63
ORDER LINE,CDiscount,20093007172KDL7,9/30/20 5:17,1-300057356,MOB-R-120-WengeMixWhite,123.95,0,19.95,143.9,,MOB,awaiting_fulfillment,40.63,0,29.61,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,21.58,143.9,9/30/20 8:28,9/30/20 8:30,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,3,0,0,3,28.1
ORDER LINE,CDiscount,20093007172KDL7,9/30/20 5:17,1-300057356,MOB-R-120-WengeMixWhite,123.95,0,19.95,143.9,,MOB,awaiting_fulfillment,40.63,0,29.61,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,21.58,143.9,9/30/20 8:28,9/30/20 8:30,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,3,0,0,3,28.1
ORDER LINE,CDiscount,20093007282KCO4,9/30/20 5:28,1-300057357,AKO-K120-8SZ-BIALA,119.95,0,19.95,139.9,,AKO,shipped,50.97,0,0,10/1/20 19:11,0000-00-00 00:00:00,DPD,0,0,11.19,139.9,9/30/20 9:39,9/30/20 9:45,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,0,1,4,54.42
ORDER LINE,CDiscount,20093007282KCO4,9/30/20 5:28,1-300057357,AKO-K120-8SZ-BIALA,119.95,0,19.95,139.9,,AKO,shipped,50.97,0,0,10/1/20 19:11,0000-00-00 00:00:00,DPD,0,0,11.19,139.9,9/30/20 9:39,9/30/20 9:45,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,0,1,4,54.42
ORDER LINE,CDiscount,20093007492KAW3,9/30/20 5:49,1-300057359,TOP-2D4S/120/dab_artisan,109.95,0,19.95,129.9,,TOP,awaiting_fulfillment,46.7,0,30.86,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,10.39,129.9,9/30/20 9:39,9/30/20 9:45,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,3,0,0,3,20.3
ORDER LINE,CDiscount,20093007492KAW3,9/30/20 5:49,1-300057359,TOP-2D4S/120/dab_artisan,109.95,0,19.95,129.9,,TOP,awaiting_fulfillment,46.7,0,30.86,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,10.39,129.9,9/30/20 9:39,9/30/20 9:45,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,3,0,0,3,20.3
ORDER LINE,CDiscount,20093008002K9VN,9/30/20 6:00,1-300057358,TOP-MalwaM4/black,89.95,0,9.95,99.9,,TOP,shipped,30.24,0,0,10/2/20 15:21,0000-00-00 00:00:00,UPS,2.4,0,17.38,102.3,9/30/20 9:39,9/30/20 9:45,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,0,4,33.63
ORDER LINE,CDiscount,20093008002K9VN,9/30/20 6:00,1-300057358,TOP-MalwaM4/black,89.95,0,9.95,99.9,,TOP,shipped,30.24,0,0,10/2/20 15:21,0000-00-00 00:00:00,UPS,2.4,0,17.38,102.3,9/30/20 9:39,9/30/20 9:45,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,0,4,33.63
ORDER LINE,CDiscount,20093008462K4KA,9/30/20 6:46,1-300057362,TOP-M5/czern,109.95,0,19.95,129.9,,TOP,shipped,36.49,0,0,10/2/20 15:19,0000-00-00 00:00:00,UPS,3.12,0,22.6,133.02,9/30/20 10:51,9/30/20 10:52,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,0,4,46.56
ORDER LINE,CDiscount,20093008462K4KA,9/30/20 6:46,1-300057362,TOP-M5/czern,109.95,0,19.95,129.9,,TOP,shipped,36.49,0,0,10/2/20 15:19,0000-00-00 00:00:00,UPS,3.12,0,22.6,133.02,9/30/20 10:51,9/30/20 10:52,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,1,0,4,46.56
ORDER LINE,CDiscount,20093010012JR39,9/30/20 8:01,1-300057369,CON-MAJA-White/Sonoma,579.95,0,19.95,599.9,,CONC,awaiting_fulfillment,202.09,0,114.03,0000-00-00 00:00:00,0000-00-00 00:00:00,,14.4,0,104.38,614.3,9/30/20 10:51,9/30/20 10:52,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,3,0,0,3,67.42
ORDER LINE,CDiscount,20093010012JR39,9/30/20 8:01,1-300057369,CON-MAJA-White/Sonoma,579.95,0,19.95,599.9,,CONC,awaiting_fulfillment,202.09,0,114.03,0000-00-00 00:00:00,0000-00-00 00:00:00,,14.4,0,104.38,614.3,9/30/20 10:51,9/30/20 10:52,10/14/20 0:00,10/23/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,3,0,0,3,67.42
